id,E_X_aic_ipctry_issue,E_X_trx_last,N_X_ip_ratio_den,N_X_n_deny_co,N_X_n_ina_issue_co,N_X_n_issue_co,N_X_n_trans_3d_co,N_X_ratio_acc_no_cb_co,N_X_ratio_deny_co,N_X_tot_amnt_3d_co,blacklist,whitelist,learning_label
15938433,1,1,0.166666667,2,-999999999,-999999999,2,0,1,260000,0,0,0
15943407,1,0,0.28125,0,2,1,0,1,0,0,0,0,0
15944061,1,0,0.309392265,2,6,1,0,0.833333333,0.166666667,0,0,0,0
1594421,1,3,-888888888,-888888888,1,1,0,-888888888,-888888888,0,0,0,0
15946392,1,0,0.6,10,4,1,1,0.891304348,0.108695652,319200,0,0,0
1594745,1,0,0.222222222,0,2,1,0,1,0,0,0,0,0
15947904,1,0,0.11,0,1,1,1,1,0,536000,0,0,0
15949527,1,0,0.416666667,1,1,1,0,0.9375,0.0625,0,0,0,0
15950808,1,0,0.047619048,1,1,1,0,0.928571429,0.071428571,0,0,0,0
15951201,1,0,0,0,1,1,0,1,0,0,0,0,0
1595121,1,1,0.256410256,1,6,1,1,0.875,0.125,260000,0,0,0
15952359,1,0,0.231292517,0,1,1,0,1,0,0,0,0,0
15952509,1,0,-888888888,10,6,1,0,0.72,0.2,0,0,0,0
159526,1,0,-888888888,0,1,1,0,1,0,0,0,0,0
1595277,1,0,-888888888,0,1,1,0,1,0,0,0,0,0
15952803,1,0,0.083333333,0,2,1,0,0.9,0,0,0,0,0
159529,1,0,0,0,1,1,0,1,0,0,0,0,0
15955980,1,0,0,2,1,1,0,0.75,0.25,0,0,0,0
15957033,1,0,0.368421053,0,1,1,1,1,0,2490648,0,0,0
1595917,1,0,0.117647059,0,2,1,14,1,0,224000,0,0,0
15961230,1,1,0.133333333,2,3,1,3,0.571428571,0.285714286,2320290,0,0,0
15963558,1,3,0.2,-888888888,1,1,0,-888888888,-888888888,0,0,0,0
15963864,1,0,0.263333333,1,3,1,0,0.75,0.25,0,0,0,0
15965799,1,0,0.111111111,0,2,1,0,1,0,0,0,0,0
15969546,1,2,0,0,2,1,1,0.5,0,1823527,0,0,0
15969909,1,3,0.375,-888888888,1,1,0,-888888888,-888888888,0,0,0,0
1597045,1,3,0.108527132,-888888888,1,1,0,-888888888,-888888888,0,0,0,0
15971541,1,3,0.318181818,-888888888,1,1,0,-888888888,-888888888,0,0,0,0
15971865,1,0,0.253731343,0,1,1,0,1,0,0,0,0,0
15973071,1,0,0,4,1,1,1,0.949367089,0.050632911,612558,0,0,0
15976521,1,0,0.75,11,1,1,0,0.541666667,0.458333333,0,0,0,0
15978372,1,1,0.23,27,5,1,6,0.526315789,0.473684211,2886850,0,0,0
15978564,1,0,0,0,3,1,0,1,0,0,0,0,0
15980838,1,0,0.083333333,0,1,1,0,1,0,0,0,0,0
15980928,1,0,0.52173913,7,2,1,1,0.833333333,0.166666667,1271500,0,0,0
15984753,1,0,0.444444444,17,2,1,2,0.797619048,0.202380952,200000,0,0,0
1598573,1,0,0.833333333,0,1,1,0,1,0,0,0,0,0
15986802,1,0,-888888888,0,1,1,0,1,0,0,0,0,0
15986928,1,0,0.161290323,3,1,1,1,0.785714286,0.214285714,26000,0,0,0
1598731,1,3,0.142322097,-888888888,1,1,0,-888888888,-888888888,0,0,0,0
15987534,1,0,0.208333333,0,5,1,2,0.92,0,404096,0,0,0
1598797,1,3,0.047619048,-888888888,1,1,0,-888888888,-888888888,0,0,0,0
159904,1,3,0,-888888888,1,1,0,-888888888,-888888888,0,0,0,0
15991251,1,0,0,8,8,1,0,0.824561404,0.140350877,0,0,0,0
15992865,1,0,0.133333333,3,6,1,1,0.933333333,0.066666667,713000,0,0,0
15995679,1,0,0.362068966,0,2,1,0,1,0,0,0,0,0
159967,1,3,0,-888888888,1,1,0,-888888888,-888888888,0,0,0,0
15997344,1,1,0.253521127,3,1,1,4,0.625,0.375,1743770,0,0,0
15997557,1,0,0,3,1,1,3,0.785714286,0.214285714,7255681,0,0,0
15997737,1,0,0,6,5,1,1,0.888888889,0.095238095,854900,0,0,0
15998040,1,0,0.846153846,21,-999999999,-999999999,31,0.487804878,0.512195122,65196000,0,0,0
15998079,1,0,0,7,4,1,4,0.87037037,0.12962963,7262250,0,0,0
15999153,1,0,-888888888,0,2,1,0,1,0,0,0,0,0
16000266,1,0,0.183333333,8,6,1,1,0.527777778,0.222222222,510012,0,0,0
160009,1,0,0.147058824,0,2,1,1,1,0,1271232,0,0,0
16003863,1,0,0.441176471,2,1,1,10,0.981981982,0.018018018,1042570,0,0,0
16004253,1,0,0.5,4,6,1,0,0.92,0.04,0,0,0,0
16004472,1,0,-888888888,0,1,1,1,1,0,817800,0,0,0
16004811,1,1,0,1,2,1,0,0.8,0.2,0,0,0,0
16004934,1,0,-888888888,4,4,1,0,0.555555556,0.444444444,0,0,0,0
160063,1,0,0,0,1,1,3,1,0,697101,0,0,0
16006476,1,1,0.162162162,1,2,1,1,0.933333333,0.066666667,345720,0,0,0
16007376,1,0,0,0,1,1,0,1,0,0,0,0,0
16008489,1,0,0.307692308,0,4,1,0,0.833333333,0,0,0,0,0
16008774,1,0,0.138888889,0,2,1,2,1,0,147560,0,0,0
16009836,1,0,0.230769231,0,3,1,0,1,0,0,0,0,0
16010346,1,0,0.184210526,0,1,1,0,1,0,0,0,0,0
16012110,1,0,0.115942029,0,1,1,2,1,0,75000,0,0,0
16013466,1,0,0.113333333,0,1,1,1,1,0,20000,0,0,0
16015158,1,0,-888888888,0,1,1,0,1,0,0,0,0,0
16016235,1,0,0.090909091,4,6,1,5,0.966386555,0.033613445,225000,0,0,0
16017258,1,0,-888888888,1,2,1,0,0.666666667,0.333333333,0,0,0,0
1601799,1,0,0,0,1,1,1,0.333333333,0,102000,0,0,0
1601815,1,0,0.070588235,2,5,1,2,0.846153846,0.153846154,2580318,0,0,0
16018350,1,0,-888888888,0,3,1,0,1,0,0,0,0,0
16020180,1,0,0.045454545,0,5,1,2,1,0,9314000,0,0,0
1602089,1,3,0,-888888888,1,1,0,-888888888,-888888888,0,0,0,0
16021500,1,0,0.226666667,0,1,1,0,1,0,0,0,0,0
1602245,1,3,0.352941176,-888888888,1,1,0,-888888888,-888888888,0,0,0,0
16022820,1,0,0.340909091,0,4,1,0,1,0,0,0,0,0
16023738,0,0,0.12,10,3,1,48,0.927007299,0.072992701,207665100,0,0,0
16025292,1,0,-888888888,2,2,1,0,0.857142857,0.142857143,0,0,0,0
16026345,1,0,0.153846154,0,3,1,1,1,0,39000,0,0,0
16027239,1,0,0.185185185,13,1,1,1,0.75862069,0.224137931,100000,0,0,0
16027326,1,0,0.113333333,0,2,1,1,1,0,88072,0,0,0
16028082,1,3,0.2,-888888888,1,1,0,-888888888,-888888888,0,0,0,0
16028514,1,0,0.31,13,2,1,3,0.873786408,0.126213592,883815,0,0,0
16028604,1,0,0.818181818,0,1,1,0,1,0,0,0,0,0
16030473,1,0,0.063953488,3,3,1,1,0.85,0.15,152250,0,0,0
16030527,1,0,0.279279279,0,1,1,0,1,0,0,0,0,0
16031385,1,0,-888888888,1,6,1,0,0.8,0.1,0,0,0,0
16031469,1,0,0,0,-999999999,-999999999,0,1,0,0,0,0,0
16032585,1,0,0.298245614,2,3,1,0,0.333333333,0.666666667,0,0,0,0
16033320,1,0,-888888888,8,2,1,1,0.922330097,0.077669903,619400,0,0,0
16033764,1,3,1,-888888888,1,1,0,-888888888,-888888888,0,0,0,0
16033953,1,0,0,2,2,1,0,0.953125,0.03125,0,0,0,0
1603923,1,1,1,1,3,1,1,0.666666667,0.333333333,1086500,0,0,0
16043208,1,0,0.25,0,1,1,0,1,0,0,0,0,0
16045596,1,0,0.352941176,1,2,1,0,0.75,0.25,0,0,0,0
1604583,1,0,-888888888,1,2,1,0,0.96,0.04,0,0,0,0
1604615,1,0,0.04,0,1,1,1,1,0,24900,0,0,0
16046850,1,0,0.3125,6,7,1,0,0.842105263,0.157894737,0,0,0,0
16047486,1,0,0.1,1,5,1,0,0.96969697,0.03030303,0,0,0,0
16050069,1,3,0.22,-888888888,-999999999,-999999999,0,-888888888,-888888888,0,0,0,0
1605089,1,0,0.066666667,0,1,1,0,1,0,0,0,0,0
1605317,1,3,0,-888888888,1,1,0,-888888888,-888888888,0,0,0,0
16054500,1,0,0.125,1,1,1,1,0.875,0.125,397880,0,0,0
16055256,1,0,0.38,0,2,1,0,1,0,0,0,0,0
16056315,1,0,-888888888,3,2,1,0,0.950819672,0.049180328,0,0,0,0
16056456,1,0,0.225806452,0,3,1,0,1,0,0,0,0,0
16056930,1,0,0.185185185,0,2,1,0,1,0,0,0,0,0
16060080,1,3,0.392857143,-888888888,1,1,0,-888888888,-888888888,0,0,0,0
1606021,1,0,0.030612245,0,3,1,0,1,0,0,0,0,0
16063299,1,0,0.477876106,0,2,1,3,0.571428571,0,402955,0,0,0
16065480,1,0,0.192307692,1,3,1,1,0.875,0.125,203900,0,0,0
16065711,1,0,0.176666667,0,1,1,1,1,0,17255,0,0,0
16067466,1,0,0,0,1,1,0,1,0,0,0,0,0
1607365,1,1,1,4,2,1,2,0,1,4130000,0,0,0
1607409,1,0,0,0,1,1,0,0.833333333,0,0,0,0,0
16076460,1,0,0.428571429,0,3,1,1,0.666666667,0,302470,0,0,0
16076898,1,0,0.260869565,0,1,1,1,0.944444444,0,1626538,0,0,0
16077822,1,0,0,5,1,1,0,0.923076923,0.076923077,0,0,0,0
160787,1,3,0,-888888888,1,1,0,-888888888,-888888888,0,0,0,0
16079460,1,2,0.071428571,4,3,1,6,0.4,0.4,1966055,0,0,0
16079811,1,0,0,2,7,1,4,0.980392157,0.013071895,1529520,0,0,0
16080483,1,0,-888888888,0,2,1,0,1,0,0,0,0,0
16080582,1,0,-888888888,1,4,1,0,0.8,0.2,0,0,0,0
1608093,1,0,0.243902439,0,2,1,0,1,0,0,0,0,0
16081266,1,0,0.123333333,10,3,1,4,0.903846154,0.096153846,3530236,0,0,0
1608137,1,3,-888888888,-888888888,1,1,0,-888888888,-888888888,0,0,0,0
16081557,1,0,0.176470588,1,1,1,0,0.833333333,0.166666667,0,0,0,0
16081968,1,0,0.236842105,1,2,1,0,0.96969697,0.03030303,0,0,0,0
16082316,1,0,0,0,2,1,0,1,0,0,0,0,0
16082742,1,0,0.173333333,6,2,1,0,0.647058824,0.352941176,0,0,0,0
1608315,1,0,0,0,4,1,0,1,0,0,0,0,0
16084257,1,0,0.5,3,2,1,1,0.863636364,0.136363636,334950,0,0,0
1608529,1,0,-888888888,0,4,1,0,1,0,0,0,0,0
16089504,1,0,0,0,1,1,0,1,0,0,0,0,0
16089741,1,0,0,0,1,1,0,1,0,0,0,0,0
16090488,1,0,0,0,0,1,0,1,0,0,0,0,0
16091085,1,0,0.297297297,0,5,1,3,1,0,152000,0,0,0
16091439,1,0,0.24742268,2,5,1,1,0.967213115,0.032786885,113337,0,0,0
16092606,1,0,0.279411765,4,2,1,0,0.851851852,0.148148148,0,0,0,0
16092867,1,0,-888888888,2,3,1,0,0.974025974,0.025974026,0,0,0,0
16094481,1,0,0,0,1,1,0,1,0,0,0,0,0
16094865,1,0,0.170212766,0,1,1,0,1,0,0,0,0,0
16095915,1,0,0.290909091,0,2,1,0,1,0,0,0,0,0
16096071,1,0,0,1,4,1,0,0.956521739,0.043478261,0,0,0,0
1609623,1,0,0.029411765,0,2,1,1,1,0,198677,0,0,0
16097148,1,0,-888888888,3,2,1,0,0.571428571,0.428571429,0,0,0,0
16097220,1,3,0.234042553,-888888888,1,1,0,-888888888,-888888888,0,0,0,0
1609805,1,0,-888888888,0,2,1,0,1,0,0,0,0,0
1609911,1,0,-888888888,0,2,1,0,1,0,0,0,0,0
16099326,1,0,-888888888,1,2,1,0,0.933333333,0.066666667,0,0,0,0
16099758,1,0,0,0,1,1,1,1,0,300000,0,0,0
16099896,1,1,0.203333333,1,3,1,1,0.96,0.04,26000,0,0,0
16101045,1,0,-888888888,0,1,1,0,1,0,0,0,0,0
16101957,1,3,0.571428571,-888888888,1,1,0,-888888888,-888888888,0,0,0,0
1610203,1,0,0,0,2,1,0,1,0,0,0,0,0
16102962,1,3,0.326666667,-888888888,-999999999,-999999999,0,-888888888,-888888888,0,0,0,0
16103859,1,3,-888888888,-888888888,1,1,0,-888888888,-888888888,0,0,0,0
1610457,1,0,0.356164384,0,1,1,0,1,0,0,0,0,0
16104717,1,0,0.230769231,0,3,1,0,0.9,0,0,0,0,0
16104813,1,0,0.303333333,0,1,1,0,1,0,0,0,0,0
1610497,1,0,-888888888,0,1,1,0,1,0,0,0,0,0
16106136,0,0,0.4,0,1,1,1,1,0,26390,0,0,0
16107057,1,0,0.212765957,5,4,1,0,0.852941176,0.147058824,0,0,0,0
16107540,1,0,0,12,2,1,0,0.806451613,0.193548387,0,0,0,0
16108107,1,0,0.2,0,2,1,0,0.857142857,0,0,0,0,0
16110516,1,0,0.254545455,0,1,1,0,1,0,0,0,0,0
16110681,1,1,0.277777778,1,1,1,0,0,1,0,0,0,0
161110,1,0,-888888888,0,1,1,0,1,0,0,0,0,0
16111314,1,0,0.09,0,2,1,1,1,0,268950,0,0,0
16111359,1,0,0,0,1,1,2,1,0,481905,0,0,0
16111425,1,0,0,0,3,1,0,1,0,0,0,0,0
1546909,0,3,-888888888,-888888888,0,1,0,-888888888,-888888888,0,0,0,1
15487410,0,3,0.366666667,-888888888,0,1,0,-888888888,-888888888,0,0,0,1
15498699,1,1,0.136666667,15,3,2,1,0.513513514,0.405405405,17500,0,0,1
15539889,0,1,0.666666667,11,3,1,3,0.3125,0.6875,13625048,1,0,1
1556023,0,1,0.214285714,2,0,1,0,0,1,0,0,0,1
15579561,1,1,0.87628866,97,0,9,1,0,0.97979798,5808000,0,0,1
1559257,0,1,0.085470085,37,8,7,13,0.111111111,0.822222222,44769060,0,0,1
15606666,1,3,1,-888888888,-999999999,-999999999,0,-888888888,-888888888,0,0,0,1
1562263,0,1,1,23,8,4,1,0.041666667,0.958333333,1053354,0,0,1
15624249,0,3,0.153846154,-888888888,0,1,0,-888888888,-888888888,0,0,0,1
15630027,0,3,0.296666667,-888888888,0,1,0,-888888888,-888888888,0,1,0,1
15661833,0,1,1,9,0,2,7,0,1,5123055,0,0,1
15666132,1,1,0.522727273,19,3,1,1,0,1,1000000,0,0,1
1569331,0,3,-888888888,-888888888,0,1,0,-888888888,-888888888,0,0,0,1
15698145,0,1,0.375,4,1,2,3,0,1,7517586,0,0,1
1572769,0,1,0.875,13,0,6,2,0,1,204800,0,0,1
15727752,0,3,-888888888,-888888888,0,1,0,-888888888,-888888888,0,0,0,1
15745722,1,3,-888888888,-888888888,0,1,0,-888888888,-888888888,0,0,0,1
15770253,1,3,0.226666667,-888888888,1,1,0,-888888888,-888888888,0,0,0,1
15771564,1,1,0.333333333,10,3,1,1,0,1,500000,0,0,1
15781497,0,1,0.105263158,100,0,17,6,0,1,7413700,1,0,1
15804246,0,0,0.103333333,1,10,1,5,0.982954545,0.005681818,18554800,0,0,1
15824874,1,1,0.714285714,15,7,1,12,0.052631579,0.789473684,45120210,0,0,1
15831066,0,1,0.432835821,101,0,2,3,0,1,8999865,0,0,1
15881655,1,1,1,2,2,1,2,0,1,280000,0,0,1
15912582,1,1,0.382352941,3,2,2,3,0.4,0.6,2825760,0,0,1
15924987,1,3,-888888888,-888888888,0,1,0,-888888888,-888888888,0,0,0,1
15930771,1,1,0.183333333,90,23,1,8,0.573913043,0.391304348,12391154,0,0,1
1597533,0,0,0.256410256,1,0,2,2,0.666666667,0.333333333,2269799,0,0,1
15982749,0,1,0.481481481,6,1,1,1,0.142857143,0.857142857,70035,0,0,1
15983946,0,1,1,1,0,1,1,0,1,10507887,0,0,1
16040274,1,1,0.172413793,28,-999999999,-999999999,3,0.096774194,0.903225806,2800000,0,0,1
16045848,0,1,0.156666667,67,21,2,14,0.136363636,0.761363636,41782440,0,0,1
16078350,0,1,-888888888,11,0,1,0,0,1,0,0,0,1
16162170,1,1,1,1,0,1,1,0,1,1053000,0,0,1
16210110,0,3,-888888888,-888888888,0,1,0,-888888888,-888888888,0,0,0,1
16267386,0,1,-888888888,100,0,19,12,0,1,18902400,0,0,1
16272345,1,1,0.512195122,62,21,1,0,0.47008547,0.52991453,0,0,0,1
16278762,1,1,0.357142857,39,7,1,1,0.048780488,0.951219512,100000,0,0,1
16332132,1,1,0.285714286,8,6,1,4,0.6,0.4,8647207,0,0,1
1634519,0,3,-888888888,-888888888,0,1,0,-888888888,-888888888,0,0,0,1
16348671,0,0,0.634328358,2,2,1,0,0.916666667,0.083333333,0,0,0,1
16378227,1,1,-888888888,8,3,3,0,0,1,0,0,0,1
16395690,0,1,0.328358209,49,0,8,34,0,1,143630011,0,0,1
16450263,0,1,0.833333333,3,2,1,3,0,1,6471834,0,0,1
1650901,0,3,0,-888888888,0,1,0,-888888888,-888888888,0,0,0,1
1651237,0,1,1,14,0,3,1,0,0.933333333,849999,0,0,1
1653581,0,1,1,3,0,1,3,0,1,5230800,0,0,1
16550880,1,1,0.4,100,12,1,1,0.00990099,0.99009901,500000,0,0,1
16580874,1,1,1,2,0,1,2,0,1,1869150,0,0,1
16660974,1,1,0.102564103,6,1,2,5,0.5,0.428571429,656200,0,0,1
1669,0,1,1,48,0,4,48,0,1,5322297,0,0,1
1670307,0,1,0.666666667,72,0,2,4,0,1,9629000,0,0,1
167076,0,1,0.5,1,0,1,1,0,1,876200,0,0,1
1672585,1,1,1,1,0,1,1,0,1,6461000,0,0,1
1673247,1,3,-888888888,-888888888,0,1,0,-888888888,-888888888,0,0,0,1
16743864,0,1,0,3,0,1,3,0,1,409813,0,0,1
16774914,0,1,1,101,0,2,2,0,1,8435635,0,0,1
16837470,1,1,1,3,3,1,3,0,1,328860,0,0,1
1686983,0,0,0,3,0,1,0,0.4,0.12,0,0,0,1
1688143,0,1,1,9,0,1,1,0,1,2806400,0,0,1
16883022,1,1,-888888888,2,5,1,1,0.8,0.2,29242150,0,0,1
16888515,1,1,1,7,2,1,7,0,1,49470393,0,0,1
16905417,1,3,-888888888,-888888888,0,1,0,-888888888,-888888888,0,0,0,1
16907181,0,1,-888888888,5,0,1,0,0,1,0,0,0,1
16914849,1,1,-888888888,17,1,1,0,0.721311475,0.278688525,0,0,0,1
16949139,1,1,0.5,37,10,1,2,0.191489362,0.787234043,443725,0,0,1
1695047,0,1,0.392857143,6,0,1,7,0,0.857142857,3121808,0,0,1
16950588,0,3,1,-888888888,0,1,0,-888888888,-888888888,0,0,0,1
16965591,1,1,0.454545455,140,20,1,1,0.102564103,0.897435897,500000,0,0,1
17003820,1,3,0.119047619,-888888888,1,1,0,-888888888,-888888888,0,0,0,1
17005281,0,1,0.22,1,0,1,1,0,1,167475,0,0,1
17007600,1,1,1,73,4,1,63,0,1,6300000,0,0,1
17035425,0,1,-888888888,23,2,1,2,0.781818182,0.209090909,201720,0,0,1
17035821,1,1,0.503333333,100,1,1,100,0,1,10000000,0,0,1
1706501,1,0,0.017241379,0,2,1,0,0.777777778,0,0,0,0,1
17075073,0,3,-888888888,-888888888,0,1,0,-888888888,-888888888,0,0,0,1
17088297,0,1,1,5,0,2,2,0,1,830000,0,0,1
1714269,1,0,0.204081633,0,1,1,6,1,0,3810580,0,0,1
1714503,0,1,0.428571429,44,0,21,1,0.108108108,0.594594595,576300,0,0,1
17155170,1,0,0,33,8,1,15,0.083333333,0.916666667,3685783,0,0,1
1718393,1,1,1,10,0,2,10,0,1,3743594,0,0,1
17234049,1,3,0.333333333,-888888888,1,1,0,-888888888,-888888888,0,0,0,1
17253687,1,1,0.5,18,1,1,8,0,1,4000000,0,0,1
17300355,0,1,0.666666667,2,1,2,2,0,1,790000,0,0,1
173027,1,1,-888888888,1,0,1,0,0,1,0,0,0,1
17314815,1,1,0.8,5,0,1,7,0.5,0.5,2160585,0,0,1
1733283,0,3,0,-888888888,0,1,0,-888888888,-888888888,0,0,0,1
17356800,1,1,0.36,33,8,1,1,0.057142857,0.942857143,500000,0,0,1
17391972,0,3,0.666666667,-888888888,0,1,0,-888888888,-888888888,0,0,0,1
17437842,0,1,0.304635762,1,5,1,1,0.833333333,0.166666667,2145000,0,0,1
17439135,0,1,-888888888,34,3,6,0,0,0.708333333,0,0,0,1
1744453,0,1,0.153846154,2,0,1,2,0,1,1714522,0,0,1
1744535,0,1,0.2,6,0,4,0,0.142857143,0.857142857,0,0,0,1
1755455,0,3,-888888888,-888888888,0,1,0,-888888888,-888888888,0,0,0,1
1757305,0,3,0.071428571,-888888888,0,1,0,-888888888,-888888888,0,0,0,1
17584887,0,3,0.5,-888888888,-999999999,-999999999,0,-888888888,-888888888,0,0,0,1
1758507,1,3,-888888888,-888888888,0,1,0,-888888888,-888888888,0,0,0,1
1760695,0,1,0.142857143,7,4,3,4,0,1,100000,0,0,1
17629884,0,3,0.102941176,-888888888,1,1,0,-888888888,-888888888,0,0,0,1
176456,1,1,0.222222222,4,0,1,4,0,1,7566128,0,0,1
17680884,1,3,0.142857143,-888888888,1,1,0,-888888888,-888888888,0,0,0,1
1768531,0,0,-888888888,1,3,1,1,0.333333333,0.333333333,435000,0,0,1
1769285,0,1,0,3,0,4,0,0,1,0,0,0,1
1770041,1,1,1,4,0,1,2,0,1,1544400,0,0,1
17720484,1,1,1,1,0,1,1,0,1,1028200,0,0,1
17740974,0,1,0.2,1,0,1,1,0,1,10000,0,0,1
177613,1,1,0.333333333,16,0,2,16,0,1,28994400,0,0,1
1776957,0,0,-888888888,0,0,1,1,1,0,1057896,0,0,1
1777997,0,1,0.666666667,7,1,3,2,0,1,4188000,0,0,1
17812734,0,1,0.320987654,5,0,1,5,0,1,50000,0,0,1
1781819,1,3,-888888888,-888888888,0,1,0,-888888888,-888888888,0,0,0,1
17848146,0,0,0.183333333,0,1,2,0,1,0,0,0,0,1
17864784,1,0,0.715789474,4,8,1,0,0.5,0.5,0,0,0,1
17871219,1,1,1,20,5,9,1,0.047619048,0.952380952,2922185,0,0,1
17890980,1,3,0.286666667,-888888888,1,1,0,-888888888,-888888888,0,0,0,1
17893845,0,3,0.928571429,-888888888,-999999999,-999999999,0,-888888888,-888888888,0,0,0,1
17909715,1,1,0,22,7,1,0,0.206896552,0.75862069,0,0,0,1
17910,0,1,1,6,0,3,6,0,1,10786200,0,0,1
17924538,0,1,0.066666667,12,0,5,2,0,1,269000,0,0,1
1793573,0,1,0.074766355,5,0,1,3,0,1,2760650,0,0,1
1800263,-999999999,3,0,-888888888,0,1,0,-888888888,-888888888,0,0,0,1
18003399,0,3,-888888888,-888888888,0,1,0,-888888888,-888888888,0,0,0,1
18044667,0,1,1,2,0,1,2,0,1,840000,0,0,1
18062232,0,1,-888888888,17,0,6,0,0.105263158,0.894736842,0,0,0,1
18065652,1,3,0.119047619,-888888888,-999999999,-999999999,0,-888888888,-888888888,0,0,0,1
18076611,1,1,0.285714286,102,3,1,0,0.009708738,0.990291262,0,0,0,1
1809528,0,1,0.333333333,95,0,1,13,0,0.95,13005776,0,0,1
18165978,0,3,-888888888,-888888888,0,1,0,-888888888,-888888888,0,0,0,1
18235488,1,1,0,5,-999999999,-999999999,5,0,1,140000,0,0,1
18270021,0,0,0.23,13,9,2,0,0.518518519,0.481481481,0,0,0,1
18285228,0,3,-888888888,-888888888,0,1,0,-888888888,-888888888,0,0,0,1
18299862,1,1,0.666666667,4,0,1,4,0,0.8,2323200,0,0,1
18327525,1,1,0.285714286,19,1,1,0,0,1,0,0,0,1
18329484,0,1,0.42,1,0,1,1,0,1,350000,0,0,1
1834074,0,1,0.461538462,5,2,2,5,0,1,1540000,0,0,1
1837170,0,3,-888888888,-888888888,0,1,0,-888888888,-888888888,0,0,0,1
1853820,0,0,0.166666667,0,0,1,0,1,0,0,0,0,1
1854927,0,1,1,10,0,2,10,0,1,7990000,0,0,1
18579291,1,1,0.285714286,60,2,1,8,0,1,1300000,0,0,1
18580236,1,1,0.464285714,32,1,1,10,0,1,500000,0,0,1
18622782,1,0,0.636363636,7,1,2,0,0.416666667,0.583333333,0,0,0,1
1863354,0,1,1,2,0,1,1,0,0.666666667,10482120,0,0,1
1866669,1,0,0.070833333,7,7,1,1,0.631578947,0.368421053,1200000,0,0,1
18730893,1,1,0.490566038,108,17,1,0,0.092436975,0.907563025,0,0,0,1
18754959,1,0,-888888888,0,1,1,0,1,0,0,0,0,1
18762366,1,1,0.360465116,10,2,1,3,0.090909091,0.909090909,3346455,0,0,1
18782091,1,3,0.15942029,-888888888,1,1,0,-888888888,-888888888,0,0,0,1
18792906,1,3,-888888888,-888888888,1,1,0,-888888888,-888888888,0,0,0,1
18794334,1,0,-888888888,0,3,1,0,1,0,0,0,0,1
18817146,1,1,0.630136986,1,0,1,1,0,1,25000,0,0,1
18838128,1,1,1,1,0,1,2,0.5,0.5,2223040,0,0,1
18839781,1,1,0.235294118,8,2,1,8,0,1,8347360,0,0,1
18842259,1,1,1,27,3,1,20,0.035714286,0.964285714,13695549,0,0,1
18874809,1,1,1,4,1,1,4,0,1,55409660,0,0,1
18887718,0,1,1,12,4,3,4,0,1,1493436,0,0,1
18890283,1,1,0.458333333,3,0,1,3,0,1,339000,0,0,1
18898074,0,0,-888888888,0,1,1,0,1,0,0,0,0,1
18919242,1,1,0.19,1,1,1,1,0.666666667,0.333333333,99000,0,0,1
18942993,1,0,0,0,-999999999,-999999999,0,1,0,0,0,0,1
18998865,0,0,-888888888,1,3,1,0,0.9,0.05,0,0,0,1
19010028,0,1,0.25,2,0,1,2,0,1,20000,0,0,1
19031076,0,1,0.571428571,195,2,14,3,0,1,1500000,0,0,1
19093587,0,1,1,4,0,4,4,0,1,21940000,0,0,1
19192710,1,1,0.164179104,6,4,1,1,0.666666667,0.222222222,577535,0,0,1
19193937,0,3,0.205882353,-888888888,0,1,0,-888888888,-888888888,0,0,0,1
19233201,0,1,1,109,1,6,109,0,1,6736482,0,0,1
19257843,0,1,0.444444444,4,0,1,4,0,1,40000,0,0,1
19274862,0,1,-888888888,1,0,1,0,0,1,0,0,0,1
19379670,1,1,0.125,21,6,1,0,0.192307692,0.807692308,0,0,0,1
19463694,1,1,0.2,9,-999999999,-999999999,1,0.666666667,0.333333333,300000,0,0,1
1946547,1,1,1,3,3,1,2,0.7,0.3,650000,0,0,1
1948434,1,3,-888888888,-888888888,0,1,0,-888888888,-888888888,0,0,0,1
1949922,0,3,0.277777778,-888888888,0,1,0,-888888888,-888888888,0,0,0,1
19502541,0,1,0.371428571,5,2,1,7,0.142857143,0.714285714,190755,0,0,1
1954626,0,1,0.5,12,3,2,0,0.2,0.8,0,0,0,1
19556922,0,1,1,3,0,1,3,0,1,304500,0,0,1
19590555,1,1,0.333333333,16,2,1,15,0.058823529,0.941176471,5500000,0,0,1
19603677,1,1,0.571428571,40,3,1,11,0,1,5500000,0,0,1
1961406,1,1,0,5,0,3,0,0,0.555555556,0,0,0,1
19614402,0,1,0.4,9,1,1,1,0.25,0.75,102500,0,0,1
1961574,0,3,1,-888888888,0,1,0,-888888888,-888888888,0,0,0,1
19632849,0,1,0.5,1,0,1,1,0,1,10000,0,0,1
19636371,0,1,0.142857143,26,0,4,0,0,1,0,0,0,1
19713237,1,1,0.178571429,14,7,1,0,0.157894737,0.736842105,0,0,0,1
19788327,0,1,0.133333333,36,0,10,1,0,1,200000,0,0,1
19821081,0,1,0.666666667,100,0,1,62,0,1,14238730,0,0,1
19821894,0,1,0,1,0,1,1,0,1,11916402,0,0,1
19823157,1,0,0.2,13,8,1,0,0.704545455,0.295454545,0,0,0,1
1983057,0,1,1,1,0,1,1,0,1,355300,0,0,1
19846197,0,1,0.705882353,2,0,1,0,0,1,0,0,0,1
19846287,0,1,1,6,0,5,2,0,1,400000,0,0,1
1988760,0,1,0.666666667,2,0,3,2,0,1,100000,0,0,1
